# Intensity Error [H,0,0] [0,K,0] [0,0,L] DeltaE
#  shape: 1x64x1x87
8.005483e-04 7.893091e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 -1.250000e-01
7.551784e-04 7.353202e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 6.250000e-01
4.772257e-04 6.391658e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.375000e+00
3.326074e-04 5.334620e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.125000e+00
1.489353e-04 3.719450e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.875000e+00
-3.430996e-05 2.311282e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.625000e+00
3.424464e-05 2.045275e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 4.375000e+00
-2.908005e-06 2.236677e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 5.125000e+00
1.025102e-05 2.182348e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 5.875000e+00
2.026451e-05 1.980967e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 6.625000e+00
4.155843e-05 2.197796e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 7.375000e+00
-1.200883e-05 1.748735e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 8.125000e+00
3.027429e-05 2.158776e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 8.875000e+00
-2.003141e-05 1.603870e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 9.625000e+00
-1.809004e-05 1.565902e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.037500e+01
-4.484207e-07 1.375731e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.112500e+01
2.252205e-05 1.400411e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.187500e+01
-1.912595e-06 1.171821e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.262500e+01
2.614192e-05 1.428688e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.337500e+01
-8.865044e-06 8.826418e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 1.412500e+01
4.596869e-07 1.220337e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.487500e+01
3.807551e-05 1.368037e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.562500e+01
3.403457e-06 1.329701e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.637500e+01
1.994248e-05 1.365756e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.712500e+01
5.409139e-05 1.839439e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.787500e+01
5.766567e-05 1.649828e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.862500e+01
-4.865452e-06 1.370498e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 1.937500e+01
3.990806e-06 1.006534e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.012500e+01
3.960171e-05 1.538510e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.087500e+01
8.333251e-08 1.361935e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.162500e+01
1.338441e-05 1.339203e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.237500e+01
4.758244e-05 1.543082e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.312500e+01
4.365072e-05 1.689578e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.387500e+01
2.280917e-05 1.168223e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.462500e+01
3.409040e-05 1.438910e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.537500e+01
1.429788e-05 1.297960e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.612500e+01
2.189837e-05 1.121752e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.687500e+01
2.146514e-05 1.335008e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.762500e+01
1.322689e-05 1.196392e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.837500e+01
3.369821e-05 1.382657e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.912500e+01
9.870454e-06 1.124392e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 2.987500e+01
1.520134e-05 8.909103e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 3.062500e+01
1.612630e-05 9.999762e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 3.137500e+01
1.873305e-05 1.132562e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.212500e+01
1.424893e-05 1.181422e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.287500e+01
4.307069e-05 1.378618e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.362500e+01
4.194208e-05 1.320160e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.437500e+01
5.718190e-05 1.590229e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.512500e+01
6.521157e-05 1.561609e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.587500e+01
2.970702e-05 1.402749e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.662500e+01
4.219040e-05 1.294249e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.737500e+01
3.132742e-05 1.313416e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.812500e+01
3.528724e-05 1.163242e-05 -1.000000e+00 -2.450001e+00 0.000000e+00 3.887500e+01
2.540915e-05 9.899719e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 3.962500e+01
1.880348e-05 8.757019e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.037500e+01
-5.229382e-06 5.251835e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.112500e+01
6.284472e-06 6.119152e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.187500e+01
1.630295e-05 7.852679e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.262500e+01
3.780308e-07 4.462283e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.337500e+01
-4.076236e-06 4.802183e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.412500e+01
-8.676752e-06 5.696367e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.487500e+01
-5.551599e-06 4.776345e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.562500e+01
-6.208651e-06 3.318254e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.637500e+01
4.050359e-06 2.864039e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.712500e+01
-1.705887e-05 5.005605e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.787500e+01
-1.702759e-05 4.342885e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.862500e+01
-3.979085e-06 4.820689e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 4.937500e+01
-1.793350e-05 4.214814e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.012500e+01
-3.839611e-07 3.518355e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.087500e+01
-1.301695e-05 4.602145e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.162500e+01
-2.262224e-06 3.355519e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.237500e+01
-1.710478e-05 3.893310e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.312500e+01
-2.425508e-06 2.983512e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.387500e+01
-2.059506e-05 3.613818e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.462500e+01
-2.309162e-05 3.331650e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.537500e+01
-2.036777e-05 3.323948e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.612500e+01
-1.357026e-05 2.887017e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.687500e+01
-1.889419e-05 2.706889e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.762500e+01
-2.919812e-05 3.055240e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.837500e+01
-3.344740e-05 2.937715e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.912500e+01
-4.676906e-05 3.691672e-06 -1.000000e+00 -2.450001e+00 0.000000e+00 5.987500e+01
1.292457e-04 2.796408e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 -4.625000e+00
2.472610e-04 3.957983e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 -3.875000e+00
5.774750e-04 5.829629e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 -3.125000e+00
1.252339e-03 8.381490e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 -2.375000e+00
2.305717e-03 1.093197e-04 -1.000000e+00 -2.350001e+00 0.000000e+00 -1.625000e+00
3.589479e-03 1.362310e-04 -1.000000e+00 -2.350001e+00 0.000000e+00 -8.750000e-01
4.435441e-03 1.471947e-04 -1.000000e+00 -2.350001e+00 0.000000e+00 -1.250000e-01
4.456648e-03 1.464861e-04 -1.000000e+00 -2.350001e+00 0.000000e+00 6.250000e-01
3.714508e-03 1.336653e-04 -1.000000e+00 -2.350001e+00 0.000000e+00 1.375000e+00
2.164258e-03 1.028953e-04 -1.000000e+00 -2.350001e+00 0.000000e+00 2.125000e+00
9.906122e-04 7.086262e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.875000e+00
9.895910e-05 3.104376e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.625000e+00
1.409805e-06 2.159356e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 4.375000e+00
-2.672920e-05 2.010377e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 5.125000e+00
-5.394539e-06 2.267619e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 5.875000e+00
4.798435e-05 2.289875e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 6.625000e+00
1.324026e-05 1.820656e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 7.375000e+00
-5.542209e-06 1.676243e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 8.125000e+00
5.260494e-07 2.130160e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 8.875000e+00
-1.258880e-05 1.486468e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 9.625000e+00
4.246745e-05 1.545152e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.037500e+01
-2.373487e-05 1.535045e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.112500e+01
1.358912e-05 1.377949e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.187500e+01
-1.931382e-05 1.261654e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.262500e+01
3.509756e-06 1.175268e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.337500e+01
-1.824037e-06 1.125867e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.412500e+01
1.886651e-06 1.172887e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.487500e+01
2.152743e-05 1.201591e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.562500e+01
-4.019882e-06 1.019505e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.637500e+01
3.546618e-05 1.636385e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.712500e+01
2.161325e-05 1.389333e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.787500e+01
5.566230e-06 1.006153e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.862500e+01
2.670729e-05 1.573304e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 1.937500e+01
1.952125e-05 1.213517e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.012500e+01
2.172951e-05 1.552336e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.087500e+01
2.181004e-05 1.431673e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.162500e+01
6.423222e-05 1.870323e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.237500e+01
3.403125e-05 1.498681e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.312500e+01
4.622026e-05 1.574759e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.387500e+01
2.475105e-05 1.084962e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.462500e+01
4.573225e-05 1.582025e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.537500e+01
3.304924e-05 1.256322e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.612500e+01
2.373252e-05 1.168947e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.687500e+01
1.728261e-05 1.070080e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.762500e+01
1.020733e-05 1.030205e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.837500e+01
2.942690e-05 1.141323e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 2.912500e+01
2.249064e-05 9.859406e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 2.987500e+01
8.541364e-06 9.909368e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 3.062500e+01
4.313700e-06 1.056885e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.137500e+01
3.683568e-06 9.884922e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 3.212500e+01
4.394782e-05 1.256817e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.287500e+01
1.873500e-05 1.170031e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.362500e+01
4.031216e-05 1.224027e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.437500e+01
4.241145e-05 1.338909e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.512500e+01
3.455596e-05 1.196017e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.587500e+01
3.147242e-05 1.389841e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.662500e+01
1.370368e-05 8.532868e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 3.737500e+01
7.408813e-06 1.045891e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.812500e+01
3.297166e-05 1.259357e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.887500e+01
2.344240e-05 1.033425e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 3.962500e+01
3.442993e-05 9.161585e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.037500e+01
1.758329e-05 8.184404e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.112500e+01
5.107965e-05 1.201746e-05 -1.000000e+00 -2.350001e+00 0.000000e+00 4.187500e+01
1.841938e-05 6.791697e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.262500e+01
1.331795e-05 6.418427e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.337500e+01
4.207684e-06 5.968080e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.412500e+01
3.342185e-06 5.870002e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.487500e+01
-4.004388e-06 4.778752e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.562500e+01
6.831132e-06 5.213536e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.637500e+01
2.759240e-06 2.539173e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.712500e+01
-1.813958e-05 3.960027e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.787500e+01
-2.547331e-06 4.554690e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.862500e+01
-4.276267e-06 3.206873e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 4.937500e+01
-5.297277e-06 3.659175e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.012500e+01
-1.203353e-05 2.962128e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.087500e+01
-1.242079e-05 2.497579e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.162500e+01
-3.073824e-06 3.238773e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.237500e+01
-1.678168e-05 2.919968e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.312500e+01
-1.119669e-05 2.952119e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.387500e+01
-2.198176e-05 3.170421e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.462500e+01
-1.902076e-05 3.066314e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.537500e+01
-1.069694e-05 2.499805e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.612500e+01
-2.083418e-05 2.602803e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.687500e+01
-1.803492e-05 2.412304e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.762500e+01
-2.149345e-05 2.462725e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.837500e+01
-2.496741e-05 3.352425e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.912500e+01
-3.576283e-05 5.919417e-06 -1.000000e+00 -2.350001e+00 0.000000e+00 5.987500e+01
1.398970e-04 2.940879e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 -4.625000e+00
1.786727e-04 3.208496e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 -3.875000e+00
3.862157e-04 4.980615e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 -3.125000e+00
9.085164e-04 7.426216e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 -2.375000e+00
1.663293e-03 9.602107e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 -1.625000e+00
2.135685e-03 1.109263e-04 -1.000000e+00 -2.250001e+00 0.000000e+00 -8.750000e-01
2.595416e-03 1.175319e-04 -1.000000e+00 -2.250001e+00 0.000000e+00 -1.250000e-01
2.706398e-03 1.177165e-04 -1.000000e+00 -2.250001e+00 0.000000e+00 6.250000e-01
2.132811e-03 1.039052e-04 -1.000000e+00 -2.250001e+00 0.000000e+00 1.375000e+00
1.401636e-03 8.460665e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.125000e+00
6.305511e-04 5.857253e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.875000e+00
1.662119e-04 3.402929e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.625000e+00
-7.821902e-06 2.107777e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 4.375000e+00
-4.088614e-05 2.001432e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 5.125000e+00
-2.469796e-05 2.075251e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 5.875000e+00
1.126610e-05 2.044940e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 6.625000e+00
-1.839132e-05 1.841733e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 7.375000e+00
1.754229e-06 1.682517e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 8.125000e+00
1.587088e-05 1.721795e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 8.875000e+00
4.453963e-05 1.628587e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 9.625000e+00
1.902869e-05 1.254552e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.037500e+01
-1.442001e-06 1.619788e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.112500e+01
6.415441e-06 1.304127e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.187500e+01
1.204905e-05 1.650128e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.262500e+01
-9.386632e-06 1.290264e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.337500e+01
2.245421e-05 1.317337e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.412500e+01
5.976559e-05 1.612895e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.487500e+01
3.008997e-05 1.172521e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.562500e+01
3.671695e-05 1.259385e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.637500e+01
-1.273867e-06 1.389397e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.712500e+01
2.404300e-05 1.488744e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.787500e+01
4.989756e-05 1.566006e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.862500e+01
3.389440e-05 1.468176e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 1.937500e+01
-7.744719e-06 9.493617e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 2.012500e+01
1.814331e-05 1.502255e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.087500e+01
9.422564e-06 1.363220e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.162500e+01
1.844640e-05 1.410520e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.237500e+01
1.000637e-05 1.153539e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.312500e+01
2.443042e-05 1.448107e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.387500e+01
3.556830e-05 1.381185e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.462500e+01
3.195524e-05 1.427220e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.537500e+01
7.183772e-06 8.344325e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 2.612500e+01
5.030336e-06 1.161123e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.687500e+01
1.940991e-05 1.177511e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.762500e+01
2.710458e-06 9.004024e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 2.837500e+01
6.671207e-06 9.262567e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 2.912500e+01
2.776124e-05 1.077977e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 2.987500e+01
9.255517e-06 9.407885e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.062500e+01
1.181589e-05 1.070021e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.137500e+01
6.621763e-06 1.126596e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.212500e+01
3.298673e-05 1.020071e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.287500e+01
1.944809e-05 1.234401e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.362500e+01
1.268452e-05 8.350367e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.437500e+01
2.029398e-05 1.142717e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.512500e+01
1.404509e-05 9.870382e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.587500e+01
1.178614e-05 9.754000e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.662500e+01
9.563436e-06 1.042563e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 3.737500e+01
5.782616e-06 7.898488e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.812500e+01
2.964535e-06 7.881930e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.887500e+01
-1.012388e-05 7.979409e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 3.962500e+01
2.151895e-05 6.804945e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.037500e+01
3.541337e-06 7.240378e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.112500e+01
2.736797e-05 9.640843e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.187500e+01
3.455662e-05 8.584490e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.262500e+01
4.036830e-05 1.063824e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 4.337500e+01
2.786712e-05 8.284131e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.412500e+01
3.961750e-05 9.077920e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.487500e+01
2.235977e-05 5.953407e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.562500e+01
6.338669e-06 5.229589e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.637500e+01
1.843275e-06 4.484417e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.712500e+01
-1.599138e-06 4.624816e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.787500e+01
-8.254906e-06 3.451661e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.862500e+01
2.447039e-07 2.632618e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 4.937500e+01
-1.054954e-06 2.504208e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.012500e+01
-1.003253e-05 2.551266e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.087500e+01
-9.241816e-06 2.774241e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.162500e+01
-7.763980e-06 2.280121e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.237500e+01
-1.385802e-05 2.134270e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.312500e+01
-2.002560e-05 2.743039e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.387500e+01
-1.836603e-05 2.577021e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.462500e+01
-1.806742e-05 2.489813e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.537500e+01
-1.032323e-05 1.998850e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.612500e+01
-2.532755e-05 2.438660e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.687500e+01
-3.008394e-05 2.918705e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.762500e+01
-2.382414e-05 4.005724e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.837500e+01
-2.177089e-05 6.549206e-06 -1.000000e+00 -2.250001e+00 0.000000e+00 5.912500e+01
-6.827806e-05 3.942078e-05 -1.000000e+00 -2.250001e+00 0.000000e+00 5.987500e+01
8.107529e-05 2.361625e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 -4.625000e+00
1.767433e-04 3.175011e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 -3.875000e+00
3.238476e-04 4.760704e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 -3.125000e+00
5.939100e-04 6.291093e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 -2.375000e+00
1.095670e-03 7.966540e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 -1.625000e+00
1.573979e-03 9.681593e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 -8.750000e-01
1.825063e-03 1.014254e-04 -1.000000e+00 -2.150001e+00 0.000000e+00 -1.250000e-01
1.763070e-03 1.003371e-04 -1.000000e+00 -2.150001e+00 0.000000e+00 6.250000e-01
1.374902e-03 8.781592e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 1.375000e+00
6.372260e-04 6.730184e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 2.125000e+00
2.464196e-04 4.308813e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 2.875000e+00
8.363628e-05 3.000695e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 3.625000e+00
3.533393e-05 2.153515e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 4.375000e+00
-4.799366e-05 2.193024e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 5.125000e+00
-2.741904e-05 1.938248e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 5.875000e+00
-5.836198e-06 2.104831e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 6.625000e+00
-4.378784e-05 2.234506e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 7.375000e+00
3.344519e-05 1.800080e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 8.125000e+00
4.406839e-05 1.858841e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 8.875000e+00
1.553897e-05 1.548952e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 9.625000e+00
5.256329e-05 1.542484e-05 -1.000000e+00 -2.150001e+00 0.000000e+00 1.037500e+01
